wallet_address,account_id,deposits_count,deposits_total_amount,deposits_total_usd,withdraws_count,withdraws_total_amount,withdraws_total_usd,borrows_count,borrows_total_amount,borrows_total_usd,repays_count,repays_total_amount,repays_total_usd,liquidates_count,liquidates_total,liquidates_total_usd,liquidates_avg_usd,cluster,wallet_score
8642,0x9f8effb43f519583cba66452c5c2c506d9eb483d,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7e+19,9913.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8643,0x9f93901c644502b9ea51a8de528442f22cfb94f6,0.0,0.0,0.0,3.0,1.9316254146850967e+20,192.9247613254387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8644,0x9f94c214bd9064ac698dbb85940c073d37619189,3.0,8.0100000000001e+19,109.32214392954123,3.0,4.828736664048989e+19,76.36014434848614,3.0,2.10000000003e+17,64.08771178442134,2.0,1.1001176459910842e+17,36.43498432218004,0.0,0.0,0.0,0.0,0,75
8645,0x9f954340db2cfa3eee4917d0fc6f18991e99127a,1.0,1.8e+19,17.984252287748138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8646,0x9f9905aa8adea5c50e448b29b9cbe02052d0f125,0.0,0.0,0.0,1.0,2.606370516e+19,26.559719715225818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8647,0x9f9af3c686244ed1d0c28b40e2fe3c430845bed5,1.0,5e+21,4947.424620438735,1.0,5.00582148852435e+21,5020.136195570966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8680,0xa00e47c8fbe274ab3c24b08081d661c8536bc80c,2.0,1.88255817800077e+20,218.77224238056502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8681,0xa010322f3eea1004d16e1687777440b78f2e558e,4.0,2.120282044500936e+21,63588.559221291725,1.0,8e+19,15889.52498187268,20.0,6.549605542152919e+22,73317.18474994152,5.0,1.2013622143018194e+22,19865.34942111154,0.0,0.0,0.0,0.0,0,75
8669,0x9ff84b91998df96a6587db8dde8d4e47518107d6,0.0,0.0,0.0,1.0,3.985157183758883e+22,40067.05559969793,1.0,1.7e+20,29264.830644287227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8599,0x9ee2bba244c872ed03b5c872c6358c60b1b16dd4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.000056118914793e+19,80.0021328167992,8.0,1.0200174991337098e+20,164.00532717071653,0.0,0.0,0.0,0.0,0,75
8600,0x9ee44216215833ff45aea646bdf1b0c3d9f6c064,4.0,7.500000004562357e+16,69.4471251301392,3.0,7.5000619232674e+16,31.79119738983965,2.0,1.441698111687708e+17,29.634504706453516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8633,0x9f7dd5ea934d188a599567ee104e97fa46cb4496,9.0,5.643146294485241e+21,7798.457292419722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8634,0x9f7e85c3661c556e94cf0b79706d3b6c4cfa347d,1.0,6.709776957265661e+20,670.5395996572179,1.0,6.709806311061842e+20,669.9299503422885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8635,0x9f7e89abccff539aec175faad325ed20695dfe9a,1.0,6e+16,0.05999884202649977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8636,0x9f7ee1f9c8b7cd20cf43ea08459054416aa4cb1a,0.0,0.0,0.0,2.0,1.50269404e+18,1.5128918759666403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8637,0x9f7f7ddbfb8e14d1756580ba8037530da0880b99,1.0,1e+17,21.82613748970637,1.0,9.999999996133835e+16,21.826137481268024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8638,0x9f8666cf6c68709ac29e98f2e9126505507d949a,3.0,1.11362679524e+21,1113.2220310687435,1.0,1.1172416175377724e+21,1113.3656509496873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8639,0x9f8a99965a180142b3fed211cb3bb9d4b692661a,0.0,0.0,0.0,1.0,2.0080598759855063e+19,19.831720462508404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8608,0x9ef80dd6ecfa7f0c5f5fa528841341d08933fac4,1.0,1e+16,2.117351422175527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8609,0x9ef9c271fb49e33353d95370894dc92a22ebf644,0.0,0.0,0.0,1.0,1.3254841991191782e+21,1344.224962083466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8610,0x9eff806ba579ee2bd51bd35b63cd19f6bd6dd0bd,4.0,1.7518226892998202e+21,2073.007922411428,1.0,1.2058281701074678e+18,295.64386649210604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8625,0x9f52b56fc171f9d3d0e5cd70283e62c82f487e0c,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.000000003272443e+19,37156.131998,3.0,32725129751.0,32725.129751,0.0,0.0,0.0,0.0,0,75
8612,0x9f0a988edc96dac834c158ebfe667da932bd87c6,5.0,2.253672411569807e+21,2264.9227118270546,7.0,2.7732677915115704e+21,17094.896362459247,7.0,9.179999999999999e+21,9136.112421118956,4.0,9.237338880626982e+21,9316.804082969606,0.0,0.0,0.0,0.0,0,75
8613,0x9f15e05fbfa195bd807f1f60ca6f9b8d7fddb75e,4.0,2.296643511259082e+18,82.36132162854838,1.0,1.498737305624153e+17,40.855671844918874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8614,0x9f177afbaf58144a2bf89d278ed022076fe23ebb,1.0,1e+19,10.037400059653098,1.0,1.0181543413799354e+19,10.162750278982465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8615,0x9f2650560edbdf941df8012a409f9dbb9ca932a2,2.0,1.4947585968400433e+19,14.899984594486886,1.0,1.4951253666168295e+19,14.969391186409181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8616,0x9f2908bcb8c2d23cbdd5cebc2011fa6f6de88df7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.275996324507372e+18,35.07911429639866,2.0,4.276234849749628e+18,34.52475924799417,0.0,0.0,0.0,0.0,0,75
8648,0x9fabe602d0ea4b157254f2850a67ec6d6cb4130d,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.213367784328696e+20,728.7221956348349,4.0,1.8634735819546988e+20,213.22611575417443,0.0,0.0,0.0,0.0,0,75
8649,0x9fb0d7d67f5b9ef6a6038ea87207e682193f04d8,0.0,0.0,0.0,1.0,2.697289089787689e+20,274.5827329939704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8650,0x9fb42f7dd10ae05ae505e76b52fe0d0f4c0b3107,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4089939079457543e+21,1411.9353686316736,3.0,1.2108897124981696e+21,1233.2069819027713,0.0,0.0,0.0,0.0,0,75
8652,0x9fc34aa46bd4cc5c452d3e8150d27c48fba82ebc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1248825044388.0,429.72195569417636,61.388850813453764,0,75
8653,0x9fc5030977ae9cf02d11d276c15ec6ced4d1e890,0.0,0.0,0.0,1.0,5.7287030400074914e+20,572.0099179620224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8654,0x9fc92e0fae87025c3f0c11e29dee6c8656f1d1fd,1.0,1.645239094750969e+20,163.4524287657322,1.0,1.652568885044069e+20,164.38038822692673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8655,0x9fcb0c6dcc3bb89b06f7844e15a702eb25bb88ff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8624,0x9f507f52e36de37c053f9a4689e9412c6b6f6167,3.0,2.4607392677e+20,243.18426745561158,1.0,2.4719275613189223e+20,246.4627524113313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8611,0x9f04797900f65ceb5f4f3cf69b14599c26b97d99,1.0,3e+18,2.9786641903907167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8679,0xa00c99f5f955552742f1089ded88abdc74e67bac,1.0,9958210.0,1146.168151266327,15.0,2.1384523296002293e+21,7688.276884345594,17.0,2.31835698547944e+21,3560.6447721719774,11.0,2.3113166926160905e+21,2359.310604602549,0.0,0.0,0.0,0.0,0,75
8710,0xa07fe72aa03d4beab948b99757e08feab1c880d4,0.0,0.0,0.0,5.0,1.22413518033363e+22,12386.307216570734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8711,0xa084ad53abd303a90482aede702ba23f1596acdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,293473310389.0,22527.578365843532,22527.578365843532,0,75
8712,0xa084aeb20260614f3d32ad08826d891f6dd81881,7.0,4.998909638e+19,49.965532113906924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8715,0xa09156c6f245bd847c6644cafdd802467dbe1c7a,1.0,2e+19,20.01438716119745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8716,0xa09a2a1a8807b853869eaa13862655e711f3ba02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.73e+16,10.026240000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8717,0xa09ffb424c34a05f62bc007367f7fbec0b540236,1.0,1e+19,10.029260869077556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8718,0xa0b1708699f051b999e7ac4ec9392dbad7467ec6,2.0,6.925e+19,69.29815274747332,1.0,6.956323340240011e+19,69.82763892232795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8719,0xa0b2f8cd22a85a6782679ed2c866f5a58deb3c98,2.0,2.506030315859989e+20,250.21764630863362,1.0,2.510029113288863e+20,250.2184167127222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8688,0xa03143e4cb76e40a19885c5c6cf2964417acc394,2.0,8e+19,18351.04568805577,1.0,9.500100019304554e+19,17120.87357048499,1.0,6000000000.0,6000.0,1.0,6111156000.0,6111.156,0.0,0.0,0.0,0.0,0,75
8689,0xa0357704f7b78306f401a03d08d1d7b8a6555acf,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0000000000116394e+19,126.41904779018715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8690,0xa03671e9968bd7b27cc034b23bbca06f08f4e03e,1.0,8.40484e+16,18.157061983555828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8682,0xa01105221729a59f1e6a3ed606b065977525a151,3.0,2.00379779275e+20,157.37674033085972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8692,0xa036fcb0c60022b2f8976e387f319c14369d0754,4.0,9.30552e+21,9348.190522938115,6.0,5.635194902710981e+21,12881.604219822535,1.0,2.370222089108574e+21,2359.8551480668016,1.0,2.3722599080885926e+21,2387.0930257536397,0.0,0.0,0.0,0.0,0,75
8693,0xa03cf50f91a403138914826a86f064b59e6a36d9,1.0,5.010147477e+19,50.39806235971692,1.0,5.022022680463616e+19,50.12230143618627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8694,0xa040a28cedf4846d2e8ce6fcf03cbb8627c444c3,1.0,5e+19,49.69311878706561,1.0,5.030534577426831e+19,50.464880708167094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8695,0xa04216f3ae445aee690d8798bc007979daca6915,0.0,0.0,0.0,1.0,1519513467.0,1519.513467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8726,0xa0d55039834d2373014b66a322b49e32f4869f49,4.0,7.76826645241902e+19,89.27305952104453,1.0,4.724034795811442e+19,47.36199953765991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8727,0xa0d6bf96c2142d7a21bdca1c8681ae51ba42d537,0.0,0.0,0.0,1.0,5.560455094694631e+19,56.21881703146781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8728,0xa0d993c55dcf9c962cb3830fd8157cc9e0ca0c1d,2.0,1.1193505497896912e+21,5250.878650780394,1.0,5005656657.0,5005.656657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8729,0xa0dac30ab1def9f4daf42ea94509a51783c78c4f,3.0,2e+20,198.95335204468802,1.0,2.0054235616620446e+20,199.94148378493915,1.0,3e+17,85.24630445133191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8730,0xa0dce82e58d514c80c570e2970b12befcacec226,3.0,1.496398650001e+21,2493.156998684579,2.0,1.5200474580834535e+21,2536.4488764524117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8731,0xa0e14485a13b5d4713aaeddcc9eae4f7ebdccddd,0.0,0.0,0.0,3.0,4.163683229189689e+22,181595.35216297486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8732,0xa0e85c8d02a91b8b75d5d3eaa0774ca7b21cd8a0,1.0,4.4e+19,43.86182378576392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8733,0xa0f1512df2fae05e9a5cf7b4fe2de266c83be5d4,0.0,0.0,0.0,1.0,1.044001503549368e+19,10.328472320097404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8734,0xa0f1aee861430d8a1e1de094d3b756a573b244fc,0.0,0.0,0.0,0.0,0.0,0.0,3.0,474761994.0,474.761994,3.0,475199069.0,475.199069,0.0,0.0,0.0,0.0,0,75
8691,0xa036941ee8250dbee322f1d75724ab83a917b254,0.0,0.0,0.0,2.0,5.0000008e+17,0.5080839769553175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8683,0xa01587beb358db6996229522a69805c228c05d6b,1.0,3.35504724722019e+19,33.5149493674151,1.0,3.3599827636523786e+19,33.84552879303722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8684,0xa0163ffb80f4b6cf9225cb600f47b9acbf0d77fb,0.0,0.0,0.0,2.0,1.9e+20,191.99551192973954,4.0,275000000.0,275.0,1.0,276802436.0,276.802436,0.0,0.0,0.0,0.0,0,75
8685,0xa01d4d2854ff642ba38bde6f942b7cba331f6a75,0.0,0.0,0.0,1.0,8.173753436654495e+19,82.24938619503095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8686,0xa0269c5c65dae82a1dd161da1992c6cfba62077b,2.0,7.336565021e+19,73.26099219813602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8687,0xa02e48532230fba5f42635adea7a1b406966424a,0.0,0.0,0.0,3.0,3.111184050560418e+19,31.32772376315161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8656,0x9fce95d9bd65237c24d39f8b8ec2ff9207dc3cc7,0.0,0.0,0.0,2.0,20000000000000.0,2.0147158388295862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8657,0x9fd097d48245eba3bc515d6489239e8493dcb35f,1.0,5000000000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8659,0x9fd4369fca86a0a7244363bc2d3dd9e08f439ae9,2.0,7.400021e+21,7343.699487316445,1.0,6.167876906558528e+21,6125.267032437165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8660,0x9fd4525adab9fcdcdc8ab6c6839869e8fd889702,1.0,1.27304999e+17,44.9069296506446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8661,0x9fe23f447d55cf364de468251dde3aae0f436ecc,2.0,2.2613877726800002e+21,2262.1205262372714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8662,0x9feab740708247a49834b0b947bf7826213fff83,0.0,0.0,0.0,1.0,2.501936215824984e+19,25.162784977612908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8663,0x9fec196f151e74d5f7285b6538a68bd54cee1642,2.0,5.443443816755102e+19,54.81625679732241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8678,0xa0084ec66852096b7b072737fb346d1098f6c9e2,0.0,0.0,0.0,4.0,1.6800780926780373e+19,25.28846608353259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8697,0xa057722e85988e6f58f5d02b7fdb1f630729e6c3,3.0,5.004897769175204e+18,1082.8010663613497,1.0,1.201199999415049e+17,28.063567089494278,43.0,7.688896322588258e+22,77106.0365955188,22.0,7.804767457866538e+22,79515.34318310648,0.0,0.0,0.0,0.0,0,75
8698,0xa0597c998fbc71375456c118809e0fb176e491ac,0.0,0.0,0.0,3.0,8.52708908044876e+20,867.239108521384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8699,0xa05ad6ab461035ebab676e7d880eb1b979a0766d,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10937347581895e+20,309.90795463295603,2.0,3.141270794787337e+20,314.49299484360336,0.0,0.0,0.0,0.0,0,75
8700,0xa05dee18050b5b1858d2320512cda73173dfd12e,2.0,4e+20,402.7547842798515,2.0,4.007753117766475e+20,401.4628013084797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8701,0xa05e5c069625bca6079ad251c31030c95110c2f0,0.0,0.0,0.0,1.0,8000007280865123.0,1.4871287675079208,6.0,2.100000000008e+18,10.84348399738723,6.0,2.1000000000079608e+18,10.824638213934255,0.0,0.0,0.0,0.0,0,75
8702,0xa064aee0f0954fd570b7c1a63b18bb8281dbdf29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38277772882.0,471.7992663367088,157.26642211223626,0,75
8703,0xa06a6911c5723031e377f57256b47d2f42b8f5d8,0.0,0.0,0.0,3.0,4.339259211939871e+22,43597.97936600444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8672,0x9ffb015a16c0918476e74b955dcd422208c3498d,0.0,0.0,0.0,1.0,1.1e+18,1.107758395983426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8673,0x9ffc1780c1f9a446b347cb63b67afcfdbdc1372f,1.0,2.1866928e+20,216.0189117815414,1.0,2.1979e+20,220.27300859410252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8674,0xa000a1fcfb844fdfbe7a243ab727180513d7070d,1.0,5.6e+17,0.559248776186513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8675,0xa0058b3a974ee3be6aaa8badac1947fe72bb1db9,5.0,1.0900242336970559e+20,56.47197987232094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8676,0xa006502f2d0feb7259a5a3dfcafe1ee5a4e3d40c,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.45e+20,445.8060380422385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8677,0xa007df35ababa1fb0a58bb2bababde1bd83bd977,1.0,1.09526177e+19,11.02864379783668,1.0,1.0952644610706006e+19,11.028670895339669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8696,0xa0463d9133f97968f30ef5e761ecbde587ddd918,20.0,8.188947986162866e+20,1092.7339876629103,14.0,1.6019112515608948e+21,1887.1157335527841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8958,0xa52f91009b5ac4a40516057a83b6db298da367ca,0.0,0.0,0.0,2.0,1.584274614959868e+19,15.982702171474571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8959,0xa53454902abf3db1b0619f12423890cb4b856c74,0.0,0.0,0.0,1.0,9.608736083e+19,96.75015195808562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8928,0xa4c4b50f0bd21efa6ac571e76091e677c65d72ca,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5e+20,349.16064900099184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8929,0xa4c72bf0feacb7e056511e417bde0423a7a048b8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.116582029619009e+20,311.9760864895342,5.0,2.2147095101457642e+20,227.1219596353531,0.0,0.0,0.0,0.0,0,75
8962,0xa53a13a80d72a855481de5211e7654fabdfe3526,12.0,1.2173106579146381e+23,143929.14661832605,17.0,1.8626908204574882e+23,222583.19487597447,17.0,3.109800000003635e+20,88663.24926338016,10.0,341913950.0,31775.497260888136,0.0,0.0,0.0,0.0,0,75
8963,0xa546555d8008343c08928ae51fc3313c72a4084c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50689499.0,50.689499,1.0,50932293.0,50.932293,0.0,0.0,0.0,0.0,0,75
8964,0xa549893711fa9b5588d1bc7f7a661a2ce1deb575,3.0,6.59946624333e+20,2021.5987984272983,2.0,4.972682003936274e+18,1254.0619370394747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8965,0xa54d203773f291652ef357692c51656c2163fb29,1.0,1.030636431e+19,10.297786526982977,1.0,2.447163782861433e+19,24.37625326561112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8966,0xa5556c6f9eb72c68e92bdeacf70cea9fc9ecc7ee,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27000000.0,27.0,1.0,27980740.0,27.98074,0.0,0.0,0.0,0.0,0,75
8967,0xa5561855d9d6c87e6f5ba1c6892281c83834c4a0,0.0,0.0,0.0,1.0,5e+21,4983.876283832383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8968,0xa55f6f54f7e0e11396904031b0e870cdc910bf75,9.0,3.0955916298809136e+21,12656.513511758529,7.0,3.593343447353143e+21,10696.68127475036,22.0,1.1940220531184708e+22,26715.928561062716,15.0,9.148789273372087e+21,15877.406844022064,0.0,0.0,0.0,0.0,0,75
8969,0xa5606a0d3ba808570a3b42be12e27a481f4cf685,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5e+19,14.970826246326386,2.0,1.5081419102510494e+19,15.024061811066955,0.0,0.0,0.0,0.0,0,75
8824,0xa2a9b8c949cfea1b4ff6fcf86e250a346405f188,0.0,0.0,0.0,1.0,33468271391691.0,3.38379969568357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8971,0xa568b91be3f852d1ad0e146156867fbc35a88f30,0.0,0.0,0.0,1.0,1.1434166534647181e+19,11.524209748333465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8972,0xa572aa6a0781c21ea8d3acb683792e9df321e8a4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.819177547170976e+21,7856.449424359263,9.0,6.307141044895692e+21,6371.0313707472205,0.0,0.0,0.0,0.0,0,75
8973,0xa574c53d63550e535c8b78f0e2a33bbe3c56ef2b,2.0,1e+20,99.97592184309697,0.0,0.0,0.0,1.0,25000000.0,25.0,2.0,25010750.0,25.01075,0.0,0.0,0.0,0.0,0,75
8974,0xa576e704a1c1d8d7e2fdfdd251b15a3265397121,5.0,6.644841182987747e+21,6806.177442902091,6.0,7.555827423940554e+21,7792.854330662566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8975,0xa5790a3743200d2c14071c3dfccd0af987425431,1.0,5.93546068e+18,5.940920291337175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8944,0xa4fcd20d161f62dabadf89e30e418ea0b3d2efcf,4.0,3.621e+18,800.056436954955,2.0,9.130000013991315e+17,207.21606023131085,7.0,1.510001047926101e+20,751.1448061862745,6.0,1.510052608867324e+20,503.2462691961374,0.0,0.0,0.0,0.0,0,75
8945,0xa50368ddc3ce282eafb280a71d5153c8b58f46b2,1.0,1.1092690062612511e+20,2223.2424924460242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8978,0xa58141d01b0159b2571fe5d51a49c875caf8fdbe,2.0,6.431555912e+19,29.79805879183751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8979,0xa58547155f471a77d90f73337b833cfee230c8bf,1.0,1e+19,9.934160151262894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8980,0xa58ac64826dcc0e36fa550ced64dbdd7ce5c986e,1.0,6e+16,0.06003676034042589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8981,0xa58e55e2202668f343ac9d7d5e904247d1e9ca76,0.0,0.0,0.0,1.0,3.5231174816221744e+16,6.2126653670925425,7.0,9092448305535396.0,487.6568209410109,2.0,349607475.0,349.60747499999997,0.0,0.0,0.0,0.0,0,75
8982,0xa58fab297f20cd2fc16c1fa117681697f52f240a,1.0,1e+18,0.9995189227513989,0.0,0.0,0.0,32.0,1.0000000000020581e+21,2272.833174675,5.0,1.0000008915724808e+21,223.91189587265592,0.0,0.0,0.0,0.0,0,75
8970,0xa561eb26bf0d92c905926cf56bde088e839f2176,1.0,1.0999055e+20,110.70191775173382,1.0,1.1072078183804171e+20,110.52709697717444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8931,0xa4cec28d686ee53bc80dd3d79b404cf0dce28016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.650830322684286e+17,39.455878586370744,1.0,2.0000001458586662e+20,205.25797878521743,0.0,0.0,0.0,0.0,0,75
8932,0xa4d3687f5b0b1a818e15142e7cd6187c17e58060,0.0,0.0,0.0,1.0,1.4494056806573702e+20,146.13935550338834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
